company_name,idea_date,author,link,excerpt,code,price,market_cap
TRIANGLE CAPITAL CORP,"FRIDAY, JAN 19, 2018",blaueskobalt,https://valueinvestorsclub.com/idea/TRIANGLE_CAPITAL_CORP/0211677060,"Upside Target: $13.50 (35%); Downside Risk: $8.00 TCAP is the cheapest BDC of scale, and it is even cheaper than it appears because NAV attributes no value to its internal manager. ... Read more",TRIANGLE CAPITAL CORP TCAP,10.00,$500mn
FORESTAR GROUP INC,"FRIDAY, JAN 19, 2018",Teton0321,https://valueinvestorsclub.com/idea/FORESTAR_GROUP_INC/1121096511,"SummaryOn the surface, Forestar (FOR) is a sleepy, small capitalization land development company with an overweight position in Texas and smaller holdings in in Denver, Atlanta, Charlotte, Raleigh and Nashville. ... Read more",FORESTAR GROUP INC FOR,21.90,$933mn
GLOBANT SA,"FRIDAY, JAN 19, 2018",danconia17,https://valueinvestorsclub.com/idea/GLOBANT_SA/9014294231,"Summary: Globant is a highly overvalued software and web-development company based in Argentina. Their growth is overstated, they generate no FCF, and their services are mostly commodity offerings. As the street ... Read more",GLOBANT SA GLOB,46.62,"$1,636mn"
BARRETT BUSINESS SVCS INC,"FRIDAY, JAN 19, 2018",tim321,https://valueinvestorsclub.com/idea/BARRETT_BUSINESS_SVCS_INC/4870001850,"Company Overview Barrett Business Services, Inc. (BBSI or the company) is a Vancouver, WA based business services provider. This $480mm market cap business offers an attractive way to invest in strong ... Read more",BARRETT BUSINESS SVCS INC BBSI,65.50,$478mn
FOGO DE CHAO INC,"THURSDAY, JAN 18, 2018",Reaper666,https://valueinvestorsclub.com/idea/FOGO_DE_CHAO_INC/5731702375,"Fogo has been written up twice on VIC (by Wavelet and Zbeex, both in 2015).  Despite the stock’s poor performance since it went public in June 2015, we believe that ... Read more",FOGO DE CHAO INC FOGO,13.50,$381mn
ALLERGAN PLC,"WEDNESDAY, JAN 17, 2018",valuefinder0525,https://valueinvestorsclub.com/idea/ALLERGAN_PLC/6097335440,"Summary: Allergan is a leading specialty pharmaceutical company.  The existing portfolio spans CNS/neuroscience, ophthalmology, medical aesthetics, gastroenterology, women’s health, urology, cardiovascular, and anti-infective therapeutics. Unlike most other pharmaceutical companies, Allergan is ... Read more",ALLERGAN PLC AGN,176.72,"$62,669mn"
South Indian Bank,"WEDNESDAY, JAN 17, 2018",Sandrokottos,https://valueinvestorsclub.com/idea/South_Indian_Bank/5516178525,SOUTH INDIAN BANK – SIB IN I believe South Indian Bank (SIB) shares represent great value – combining a strong chance for a double (or more) with a remote possibility of ... Read more,South Indian Bank SIB IN,32.20,$910mn
Bank Of Ireland Group plc,"WEDNESDAY, JAN 17, 2018",Hal,https://valueinvestorsclub.com/idea/Bank_Of_Ireland_Group_plc/3878230654,"Bank of Ireland hit the headlines in 2009 when, together with the other Irish banks, it ran into serious difficulties.  It managed to lose Berkshire Hathaway, among other investors, a lot ... Read more",Bank Of Ireland Group plc BIRG.IR,7.83,"$8,598mn"
REGAL BELOIT CORP,"TUESDAY, JAN 16, 2018",vincent975,https://valueinvestorsclub.com/idea/REGAL_BELOIT_CORP/1168016867,"Regal Beloit Corp (“Regal”) Unlike many ideas posted to VIC, there is no hidden asset here, value creation through an acquisition (i.e. Rayonier) or some other unique factor. I think the market ... Read more",REGAL BELOIT CORP RBC,78.05,"$3,458mn"
CALIX INC,"TUESDAY, JAN 16, 2018",go2bl93,https://valueinvestorsclub.com/idea/CALIX_INC/7213706684,"I believe Calix, Inc (CALX) represents a compelling long opportunity at current levels. The story here is relatively straight-forward. The stock is currently trading near historic low valuation levels in ... Read more",CALIX INC CALX,5.95,$302mn
NORTHERN TRUST CORP,"MONDAY, JAN 15, 2018",cuyler1903,https://valueinvestorsclub.com/idea/NORTHERN_TRUST_CORP/7169715251,"Based in Chicago, Illinois, Northern Trust (“NTRS”) is a financial holding company that provides wealth management for individuals, families and private businesses, and asset servicing and asset management solutions to ... Read more",NORTHERN TRUST CORP NTRS,107.00,"$24,610mn"
Hanesbrands,"MONDAY, JAN 15, 2018",HighLine09,https://valueinvestorsclub.com/idea/Hanesbrands/7081033063,"Company Overview Hanesbrands (HBI)  is a leading global consumer goods company that designs, manufactures, markets and distributes innerwear (underwear) & activewear (sports and exercise) apparel.  In 2006, Hanesbrands (which included the ... Read more",Hanesbrands HBI,22.40,"$8,176mn"
LATAM AIRLINES GROUP SA,"FRIDAY, JAN 12, 2018",om730,https://valueinvestorsclub.com/idea/LATAM_AIRLINES_GROUP_SA/3039689265,"Summary Thesis I am recommending a short position in the shares of Latam Airlines Group S.A (LTM), the largest Latin American airline, currently trading at $15.54 per share. The stock has ... Read more",LATAM AIRLINES GROUP SA LTM,15.75,"$9,550mn"
HARMONY GOLD MINING CO LTD,"THURSDAY, JAN 11, 2018",Veritas500,https://valueinvestorsclub.com/idea/HARMONY_GOLD_MINING_CO_LTD/6760501434,Harmony Gold : Short Idea   Harmony Gold is in the process of acquiring Anglogold’s short life Moab (Eastvaal) and semi-dormant Great Noligwa (Southvaal 8 shaft) mines for $300m in cash. This ... Read more,HARMONY GOLD MINING CO LTD HMY,1.78,$783mn
Cambria Automobiles,"THURSDAY, JAN 11, 2018",AlexB91,https://valueinvestorsclub.com/idea/Cambria_Automobiles/7679103340,Summary   Cambria Automobiles is a United Kingdom based auto dealership group that was founded by current CEO Mark Lavery in 2006 to pursue a dealership roll-up strategy. Lavery owns 40% of the outstanding ... Read more,Cambria Automobiles CAMB,0.58,$58mn
Rezidor,"THURSDAY, JAN 11, 2018",puppyeh,https://valueinvestorsclub.com/idea/Rezidor/0924113132,"Thesis summary: Rezidor, the 15th largest hotelier in the world, trades at an insane discount to global comps (4x EV/EBITDA on FY18 vs the sector 13-14x) and attractive absolute valuations ... Read more",Rezidor REZT,25.50,$540mn
GREENHILL & CO INC,"WEDNESDAY, JAN 10, 2018",rtrdtx,https://valueinvestorsclub.com/idea/GREENHILL_andamp%3B_CO_INC/9612829818,"For a formatted version see here: https://www.dropbox.com/s/7owoy7a31z2lwp8/GHL%20Short%20Thesis.pdf?dl=0. This was originally submitted a week ago for membership entrance when GHL was at ~$20.   Situation Overview   Recently, Greenhill (“GHL”) did a leveraged recap to ... Read more",GREENHILL & CO INC GHL,18.60,$490mn
Parques Reunidos,"WEDNESDAY, JAN 10, 2018",zbeex,https://valueinvestorsclub.com/idea/Parques_Reunidos/3603945051,"PQR   €14.68 Shares O/S 80.7 Market Cap  €1,185 Net Debt  €516 TEV  €1,701   Investment Thesis: Compelling Risk/Reward PQR is an underfollowed, Spanish-listed Company that owns and operates 61 local and regional theme parks across the ... Read more",Parques Reunidos PQR,14.68,"$1,185mn"
BOJANGLES' INC,"WEDNESDAY, JAN 10, 2018",abcd1234,https://valueinvestorsclub.com/idea/BOJANGLES_INC/3265125498,"There is no shortage of restaurant write-ups on VIC (both long and short), but nonetheless, I think BOJA is the most compelling in the space at its current price (admittedly ... Read more",BOJANGLES' INC BOJA,12.15,$450mn
COUSINS PROPERTIES INC,"WEDNESDAY, JAN 10, 2018",issambres839,https://valueinvestorsclub.com/idea/COUSINS_PROPERTIES_INC/9476753559,"If Amazon picks Atlanta for its second headquarters, Cousins Properties, an ignored $4 billion office REIT would benefit greatly. Cousins generates 36% of its Net Operating Income (NOI) from Atlanta. ... Read more",COUSINS PROPERTIES INC CUZ,9.06,"$3,805mn"
EASTMAN KODAK CO,"WEDNESDAY, JAN 10, 2018",Azalea,https://valueinvestorsclub.com/idea/EASTMAN_KODAK_CO/7782788506,I recommend using the blockchain induced rally in Kodak shares (up ~300% in past two days based on recent pre-market trading of ~$12 a share) to short shares of Kodak. ... Read more,EASTMAN KODAK CO KODK,11.90,$507mn
AEON Credit Service (Asia),"TUESDAY, JAN 9, 2018",VI4Life,https://valueinvestorsclub.com/idea/AEON_Credit_Service_Asia/9619457406,Issuing credit cards can be a good business.  In many cases seasoned borrowers carry small balances with high interest rates that are disconnected from their creditworthiness.  Returns on assets have ... Read more,AEON Credit Service (Asia) 900,6.16,$330mn
SBI Holdings,"TUESDAY, JAN 9, 2018",bdad,https://valueinvestorsclub.com/idea/SBI_Holdings/7284811000,This is an interesting one that could be appealing to all the legion of crypto-currency enthusiasts that no doubt are also members of VIC. The idea started as something of ... Read more,SBI Holdings 8473,"2,754.00","$5,490mn"
"Brighthouse Financial, Inc.","MONDAY, JAN 8, 2018",kalman951,https://valueinvestorsclub.com/idea/Brighthouse_Financial_Inc./1575235715,"Charlotte, NC-based Brighthouse Financial, Inc. (BHF) is among the U.S. market leaders of life insurance and annuities (#12 based on assets, to be exact).  The Company was spun-off from MetLife, ... Read more","Brighthouse Financial, Inc. BHF",60.49,"$7,245mn"
Jackpotjoy,"MONDAY, JAN 8, 2018",ahnuld,https://valueinvestorsclub.com/idea/Jackpotjoy/8070955594,Jackpotjoy (aka Intertain) is the dominant online Bingo provider in the UK and Spain. In the past year the story has been significantly derisked. The company has been trading on ... Read more,Jackpotjoy JPJ,871.00,$645mn
AKZO NOBEL NV,"MONDAY, JAN 8, 2018",nassau799,https://valueinvestorsclub.com/idea/AKZO_NOBEL_NV/8582918379,"Thesis:       AkzoNobel is one of the top three paint/coatings in the world, an enviable position in an industry with very attractive characteristics. It has clearly been under managed; while its profitability ... Read more",AKZO NOBEL NV AKZOY,74.20,"$22,616mn"
CELESTICA INC,"MONDAY, JAN 8, 2018",rii136,https://valueinvestorsclub.com/idea/CELESTICA_INC/3193894612,"We believe Celestica is one of the cheapest stocks in the market today, with very limited downside and meaningful upside.  It is an unlevered business trading at approximately 5.9x earnings ... Read more",CELESTICA INC CLS.,10.70,"$1,530mn"
CVS HEALTH CORP,"MONDAY, JAN 8, 2018",Shoe,https://valueinvestorsclub.com/idea/CVS_HEALTH_CORP/4419617885,"Summary:  Buy CVS and AET.    CVS has more upside, but also potentially more downside.   AET has little downside,  but plenty of upside as well - Aetna has better risk reward. ... Read more",CVS HEALTH CORP CVS,78.45,"$80,019mn"
EQUIFAX INC,"SUNDAY, JAN 7, 2018",Defy_Augury,https://valueinvestorsclub.com/idea/EQUIFAX_INC/7613105675,"Thesis Equifax is a great business recovering from a crisis. Although the stock has rebounded from the bottom, I still don’t think today’s price reflects normalized value due to ... Read more",EQUIFAX INC EFX,122.00,"$14,749mn"
Vostok New Ventures Ltd,"SUNDAY, JAN 7, 2018",Bismarck,https://valueinvestorsclub.com/idea/Vostok_New_Ventures_Ltd/2721240651,Idea: Vostok New Ventures is a Swedish Holding co with a 13.3% stake in Avito with 66% upside to my adjusted NAV.   While Vostok is run by respectable managers who are ... Read more,Vostok New Ventures Ltd STO: VNV-SDB,65.00,$677mn
GYRODYNE LLC,"FRIDAY, JAN 5, 2018",AltaRocks,https://valueinvestorsclub.com/idea/GYRODYNE_LLC/9732290478,"SUMMARY Gyrodyne LLC (GYRO) is a thinly-traded, micro-cap liquidation with a twist: Before marketing its last two significant real estate assets, the Company is investing to potentially secure what it believes ... Read more",GYRODYNE LLC GYRO,20.50,$30mn
HAMILTON THORNE LTD,"FRIDAY, JAN 5, 2018",devo791,https://valueinvestorsclub.com/idea/HAMILTON_THORNE_LTD/3532239279,"Hamilton Thorne is a leading provider of laboratory equipment, consumables, software, and services to the in vitro fertilization (IVF) market globally.  Due to meaningful long-term tailwinds in the IVF market, ... Read more",HAMILTON THORNE LTD HTL.,0.73,$90mn
TIDEWATER INC,"FRIDAY, JAN 5, 2018",hkup881,https://valueinvestorsclub.com/idea/TIDEWATER_INC/8876655121,"I previously wrote up Tidewater an offshore Service Vessel (OSV) operator on October 30, 2016 as a lottery ticket on an offshore recovery. I then exited for more than a double ... Read more",TIDEWATER INC TDW,27.00,$810mn
MCDERMOTT INTL INC,"THURSDAY, JAN 4, 2018",sidhardt1105,https://valueinvestorsclub.com/idea/MCDERMOTT_INTL_INC/3776104661,RECOMMEND BUYING MDR   ·      Project base case at least between $10 to $11 in one year and upside around $20+ in two to three years   ·      Prefer MDR (over CBI) due ... Read more,MCDERMOTT INTL INC MDR,7.31,"$4,000mn"
Bitauto Holdings,"THURSDAY, JAN 4, 2018",booM(),https://valueinvestorsclub.com/idea/Bitauto_Holdings/8193288613,"We will keep this pitch short and simple. BITA, a ~$2.7bn EV Chinese internet company, is trading at a discount to its 43.5%? stake in recently IPO’d Yixin (2585 HK) ... Read more",Bitauto Holdings BITA,35.20,"$2,770mn"
"Brinker International, Inc.","THURSDAY, JAN 4, 2018",beethoven,https://valueinvestorsclub.com/idea/Brinker_International_Inc./6334191433,"Brinker International (EAT) is a highly-leveraged casual dining chain that has been masking declining traffic trends with menu price increases for a decade. With its prices now quite high, it ... Read more","Brinker International, Inc. EAT",40.00,"$1,950mn"
LAYNE CHRISTENSEN CO,"WEDNESDAY, JAN 3, 2018",mack885,https://valueinvestorsclub.com/idea/LAYNE_CHRISTENSEN_CO/9342706031,Layne Christensen Company (LAYN)Long equity New management in 2015 catalyzed the reversal of Layne Christensen’s (LAYN) fortunes as new CEO Mike Caliel and new CFO Michael Anderson divested unprofitable businesses ... Read more,LAYNE CHRISTENSEN CO LAYN,12.75,$254mn
LINN Energy,"WEDNESDAY, JAN 3, 2018",ad17,https://valueinvestorsclub.com/idea/LINN_Energy/7543865144,"Long: LNGG common equity (OTC), +45% Summary: LINN Energy (LNGG) is a post-reorganization special situation equity offering an attractive risk/reward profile. In a nutshell we think that the security’s current valuation ... Read more",LINN Energy LNGG,40.38,"$3,375mn"
Summerset Group Holdings,"WEDNESDAY, JAN 3, 2018",rajpgokul,https://valueinvestorsclub.com/idea/Summerset_Group_Holdings/8466237341,Summerset Group Holdings - Cash generative compounding machine at attractive valuations !! * The following investment pitch would be applicable to both Summerset and Ryman Healthcare. We have structured our investments ... Read more,Summerset Group Holdings SUM.NZ,5.50,"$1,240mn"
KANSAS CITY LIFE INS CO,"WEDNESDAY, JAN 3, 2018",ladera838,https://valueinvestorsclub.com/idea/KANSAS_CITY_LIFE_INS_CO/9506083124,"In the current expensive stock market environment, it is challenging to find securities with a very low risk of permanent capital loss, combined with significant upside that would result solely ... Read more",KANSAS CITY LIFE INS CO KCLI,45.20,$440mn
NXSTAGE MEDICAL INC,"WEDNESDAY, JAN 3, 2018",blmsvalue,https://valueinvestorsclub.com/idea/NXSTAGE_MEDICAL_INC/3231841757,"Investment thesis This risk arbitrage opportunity has arisen (we believe) in the wake of the contested AT&T/Time Warner deal. NxStage (NXTM), a US-based developer, manufacturer and marketer of home dialysis machines ... Read more",NXSTAGE MEDICAL INC NXTM,24.56,"$1,625mn"
AO World PLC,"WEDNESDAY, JAN 3, 2018",MadDog2020,https://valueinvestorsclub.com/idea/AO_World_PLC/6422924640,"Description AO World (AO) is a UK based electricals retailer.  They were founded in 2000 by John Roberts, who remains on the board and recently transitioned from CEO to a “Founder” ... Read more",AO World PLC AO,110.00,$695mn
FEDERATED INVESTORS INC,"TUESDAY, JAN 2, 2018",compass868,https://valueinvestorsclub.com/idea/FEDERATED_INVESTORS_INC/2496174416,"Summary Short Thesis:   Beyond the secular active-to-passive headwinds facing traditional asset managers, FII continues to lose share in its core money market business to BlackRock, Vanguard, trust banks, etc. and has ... Read more",FEDERATED INVESTORS INC FII,36.08,"$3,641mn"
SCHEID VINEYARDS INC -CL A,"TUESDAY, JAN 2, 2018",issambres839,https://valueinvestorsclub.com/idea/SCHEID_VINEYARDS_INC__-CL_A/7289249980,Scheid Vineyards trades at a 67%+ discount to my Net Asset Value (NAV) calculation of over $200 per share. How is it possible to buy a company at such a significant ... Read more,SCHEID VINEYARDS INC -CL A SVIN,67.00,$59mn
