company_name,idea_date,author,link,excerpt,code,price,market_cap
WESTJET AIRLINES LTD,"MONDAY, JUN 16, 2014",ElmSt14,https://valueinvestorsclub.com/idea/WESTJET_AIRLINES_LTD/2280702974,"WestJet (TSX: WJA) is an attractive long with over 50% - 75% upside and limited downside due to its valuation (11x trailing earnings excluding net cash), growth potential, balance sheet ... Read more",WESTJET AIRLINES LTD WJA,24.93,"$3,218mn"
NEWCASTLE INVESTMENT CORP,"MONDAY, JUN 16, 2014",rapper,https://valueinvestorsclub.com/idea/NEWCASTLE_INVESTMENT_CORP/6073227150,Newcastle Investment Corp (NCT) – 06/13/14 $4.89   The investment thesis for Newcastle Investment Corp (NCT) is very simple: a valuation arbitrage between mortgage REITs and senior housing REITs.  The thesis has ... Read more,NEWCASTLE INVESTMENT CORP NCT.PC,4.89,"$1,719mn"
CHILDRENS PLACE RETAIL STRS,"SUNDAY, JUN 15, 2014",frankie3,https://valueinvestorsclub.com/idea/CHILDRENS_PLACE_RETAIL_STRS/2955881967,"SUMMARY While Children’s Place (“PLCE”) may appear like just another retailer struggling with a weak consumer and online competition, PLCE has numerous self-help initiatives that will increase its productivity and growth ... Read more",CHILDRENS PLACE RETAIL STRS PLCE,48.36,"$1,054mn"
LANESBOROUGH REIT,"SUNDAY, JUN 15, 2014",offtherun,https://valueinvestorsclub.com/idea/LANESBOROUGH_REIT/9835320713,Note: All $ references are to Canadian dollars Recommendation This idea involves a microcap and a highly levered one at that.  The risk of a complete loss is high.  While each has very ... Read more,LANESBOROUGH REIT LRT,1.18,$49mn
APOLLO GLOBAL MANAGEMENT LLC,"SUNDAY, JUN 22, 2014",rosco37,https://valueinvestorsclub.com/idea/APOLLO_GLOBAL_MANAGEMENT_LLC/6264557856,"Apollo Global Management, LLC (APO)   Summary   APO is value focused: “We seek to focus on investment opportunities where competition is limited or non-existent” Trading at a lower multiple than traditional asset managers even ... Read more",APOLLO GLOBAL MANAGEMENT LLC APO,27.96,"$10,623mn"
LUKOIL OIL COMPANY,"FRIDAY, JUN 20, 2014",sag301,https://valueinvestorsclub.com/idea/LUKOIL_OIL_COMPANY/3482647916,"Lukoil makes for an interesting investment. Lukoil is a large E&P Business.  The company has operations in 30 countries, but 90%+ of the revenue/earnings are generated in Russia. Importantly, costs ... Read more",LUKOIL OIL COMPANY LUKOY,62.00,"$46,000mn"
TUESDAY MORNING CORP,"THURSDAY, JUN 19, 2014",scott265,https://valueinvestorsclub.com/idea/TUESDAY_MORNING_CORP/0843285893,"Handley posted Tuesday Morning (TUES) as a short in early December 2013.  While the stock is up 40%, not much has changed in the prospects for the turnaround.  I would ... Read more",TUESDAY MORNING CORP TUES,19.00,$825mn
CONTINENTAL BUILDING PRODS,"WEDNESDAY, JUN 18, 2014",bdad,https://valueinvestorsclub.com/idea/CONTINENTAL_BUILDING_PRODS/5364247717,Summary Thesis: Continental Building Products (CBPX) is something of a busted IPO of a niche manufacturer of a key building material product (gypsum). The Company announced a 20% price increase Jan ... Read more,CONTINENTAL BUILDING PRODS CBPX,15.00,$836mn
ORACLE CORP,"WEDNESDAY, JUN 18, 2014",jamal,https://valueinvestorsclub.com/idea/ORACLE_CORP/9859423973,"Oracle Corporation is a large, liquid, stable, high quality technology company that has generated huge cash flows over long periods of time, generates very high long-run returns on capital and ... Read more",ORACLE CORP ORCL,42.81,"$191,000mn"
EXELON CORP,"TUESDAY, JUN 17, 2014",todd1123,https://valueinvestorsclub.com/idea/EXELON_CORP/7905582389,"Previously written up by snarfy in early 2013 at ~$32 / share, Exelon (EXC) remains an un-loved, somewhat mis-understood and under-valued long opportunity that has substantial leverage to the power ... Read more",EXELON CORP EXC,36.00,"$31,200mn"
WESTJET AIRLINES LTD,"MONDAY, JUN 16, 2014",ElmSt14,https://valueinvestorsclub.com/idea/WESTJET_AIRLINES_LTD/2280702974,"WestJet (TSX: WJA) is an attractive long with over 50% - 75% upside and limited downside due to its valuation (11x trailing earnings excluding net cash), growth potential, balance sheet ... Read more",WESTJET AIRLINES LTD WJA,24.93,"$3,218mn"
NEWCASTLE INVESTMENT CORP,"MONDAY, JUN 16, 2014",rapper,https://valueinvestorsclub.com/idea/NEWCASTLE_INVESTMENT_CORP/6073227150,Newcastle Investment Corp (NCT) – 06/13/14 $4.89   The investment thesis for Newcastle Investment Corp (NCT) is very simple: a valuation arbitrage between mortgage REITs and senior housing REITs.  The thesis has ... Read more,NEWCASTLE INVESTMENT CORP NCT.PC,4.89,"$1,719mn"
CHILDRENS PLACE RETAIL STRS,"SUNDAY, JUN 15, 2014",frankie3,https://valueinvestorsclub.com/idea/CHILDRENS_PLACE_RETAIL_STRS/2955881967,"SUMMARY While Children’s Place (“PLCE”) may appear like just another retailer struggling with a weak consumer and online competition, PLCE has numerous self-help initiatives that will increase its productivity and growth ... Read more",CHILDRENS PLACE RETAIL STRS PLCE,48.36,"$1,054mn"
NEW YORK TIMES CO -CL A,"SATURDAY, JUN 14, 2014",jcp21,https://valueinvestorsclub.com/idea/NEW_YORK_TIMES_CO__-CL_A/5593811886,"I believe the NYT is a good short from a timing standpoint because things look fairly good for the company, at least right now (away from the cliff’s edge so ... Read more",NEW YORK TIMES CO -CL A NYT,15.20,"$2,280mn"
ALLIANT TECHSYSTEMS INC,"SATURDAY, JUN 14, 2014",JetsFan,https://valueinvestorsclub.com/idea/ALLIANT_TECHSYSTEMS_INC/6846554492,Merger spin-off with 40%+ upside: Go long “ATK Sporting” spin-off by buying 1 share of Alliant Techsystems Inc (NYSE: ATK) and shorting 2.2272 shares of Orbital Sciences Corp (NYSE: ORB). ... Read more,ALLIANT TECHSYSTEMS INC ATK,137.58,"$4,393mn"
JINGWEI TEXTILE MACHINERY,"SATURDAY, JUN 14, 2014",rh121,https://valueinvestorsclub.com/idea/JINGWEI_TEXTILE_MACHINERY/9721304617,"HONG KONG: 0350   This is more of a trade than long term investment, but I think the risk/reward is attractive.    Jingwei Textile Machinery (The Company) has shares listed on both Hong Kong ... Read more",JINGWEI TEXTILE MACHINERY 0350,6.89,"$1,200mn"
TOP SHIPS INC,"FRIDAY, JUN 13, 2014",fiverocks19,https://valueinvestorsclub.com/idea/TOP_SHIPS_INC/7452717966,"We believe we have found the AFH US situation from three weeks ago on steroids. For those unfamiliar with Atlas Financial Holdings, Inc. (“AFH” or “Atlas”) and its thread on VIC, ... Read more",TOP SHIPS INC TOPS,1.81,$42mn
PRAXAIR INC,"FRIDAY, JUN 13, 2014",sancho,https://valueinvestorsclub.com/idea/PRAXAIR_INC/7609456638,"We believe Praxair (PX) represents attractive relative value versus its peer Air Products & Chemicals (APD), and propose a pair trade long PX – short APD. It is probably reasonable ... Read more",PRAXAIR INC PX,130.99,"$38,371mn"
QUINPARIO ACQUISITION CORP,"THURSDAY, JUN 12, 2014",hao777,https://valueinvestorsclub.com/idea/QUINPARIO_ACQUISITION_CORP/7099759143,The pitch on QPAC is relatively straightforward and so if the text seems brief it befits the relative simplicity of the idea. Shareholders of Quinpario Acquisition Corp – a SPAC or ... Read more,QUINPARIO ACQUISITION CORP QPAC,10.23,$236mn
BOMBARDIER INC -CL B,"THURSDAY, JUN 12, 2014",Novana,https://valueinvestorsclub.com/idea/BOMBARDIER_INC__-CL_B/0008911246,"Please see below link to access version with charts and financials https://app.box.com/Bombardier   Summary Investment thesis For long term investors who can bear short term volatility, Bombardier (“BBD”) represents a compelling long opportunity. BBD ... Read more",BOMBARDIER INC -CL B BBD,3.80,"$6,163mn"
WESTMORELAND COAL CO,"WEDNESDAY, JUN 11, 2014",vincent975,https://valueinvestorsclub.com/idea/WESTMORELAND_COAL_CO/0348191687,"Investment Summary Westmoreland Coal (“Westmoreland”) is an underfollowed stock and underappreciated cash flow story. Pro forma for the completion of the Sherritt acquisition in late April, the combined entity is ... Read more",WESTMORELAND COAL CO WLB,34.65,$549mn
NATIONAL AMERN UNIV HLDG INC,"TUESDAY, JUN 10, 2014",genoa321,https://valueinvestorsclub.com/idea/NATIONAL_AMERN_UNIV_HLDG_INC/6619709378,"There are many reasons to dislike NAUH: for starters, it is a microcap, for-profit education company that became public via a SPAC in 2009. Maybe it’s a dearth of interesting ... Read more",NATIONAL AMERN UNIV HLDG INC NAUH,3.23,$81mn
RHJ International,"MONDAY, JUN 9, 2014",banjo1055,https://valueinvestorsclub.com/idea/RHJ_International/5467356609,"(all figures in Euros)   Background / History RHJ International (trades on Euronext in Belgium, RHJI BB on Bloomberg) is a holding company trading at a steep discount to NAV, with several pending ... Read more",RHJ International RHJI BB,3.62,$330mn
NEW YORK TIMES CO -CL A,"MONDAY, JUN 9, 2014",jcp21,https://valueinvestorsclub.com/idea/NEW_YORK_TIMES_CO__-CL_A/5593811886,"I believe the NYT is a good short from a timing standpoint because things look fairly good for the company, at least right now (away from the cliff’s edge so ... Read more",NEW YORK TIMES CO -CL A NYT,15.20,"$2,280mn"
ALLIANT TECHSYSTEMS INC,"MONDAY, JUN 9, 2014",JetsFan,https://valueinvestorsclub.com/idea/ALLIANT_TECHSYSTEMS_INC/6846554492,Merger spin-off with 40%+ upside: Go long “ATK Sporting” spin-off by buying 1 share of Alliant Techsystems Inc (NYSE: ATK) and shorting 2.2272 shares of Orbital Sciences Corp (NYSE: ORB). ... Read more,ALLIANT TECHSYSTEMS INC ATK,137.58,"$4,393mn"
JINGWEI TEXTILE MACHINERY,"MONDAY, JUN 9, 2014",rh121,https://valueinvestorsclub.com/idea/JINGWEI_TEXTILE_MACHINERY/9721304617,"HONG KONG: 0350   This is more of a trade than long term investment, but I think the risk/reward is attractive.    Jingwei Textile Machinery (The Company) has shares listed on both Hong Kong ... Read more",JINGWEI TEXTILE MACHINERY 0350,6.89,"$1,200mn"
TOP SHIPS INC,"FRIDAY, JUN 13, 2014",fiverocks19,https://valueinvestorsclub.com/idea/TOP_SHIPS_INC/7452717966,"We believe we have found the AFH US situation from three weeks ago on steroids. For those unfamiliar with Atlas Financial Holdings, Inc. (“AFH” or “Atlas”) and its thread on VIC, ... Read more",TOP SHIPS INC TOPS,1.81,$42mn
PRAXAIR INC,"FRIDAY, JUN 13, 2014",sancho,https://valueinvestorsclub.com/idea/PRAXAIR_INC/7609456638,"We believe Praxair (PX) represents attractive relative value versus its peer Air Products & Chemicals (APD), and propose a pair trade long PX – short APD. It is probably reasonable ... Read more",PRAXAIR INC PX,130.99,"$38,371mn"
QUINPARIO ACQUISITION CORP,"THURSDAY, JUN 12, 2014",hao777,https://valueinvestorsclub.com/idea/QUINPARIO_ACQUISITION_CORP/7099759143,The pitch on QPAC is relatively straightforward and so if the text seems brief it befits the relative simplicity of the idea. Shareholders of Quinpario Acquisition Corp – a SPAC or ... Read more,QUINPARIO ACQUISITION CORP QPAC,10.23,$236mn
BOMBARDIER INC -CL B,"THURSDAY, JUN 12, 2014",Novana,https://valueinvestorsclub.com/idea/BOMBARDIER_INC__-CL_B/0008911246,"Please see below link to access version with charts and financials https://app.box.com/Bombardier   Summary Investment thesis For long term investors who can bear short term volatility, Bombardier (“BBD”) represents a compelling long opportunity. BBD ... Read more",BOMBARDIER INC -CL B BBD,3.80,"$6,163mn"
WESTMORELAND COAL CO,"WEDNESDAY, JUN 11, 2014",vincent975,https://valueinvestorsclub.com/idea/WESTMORELAND_COAL_CO/0348191687,"Investment Summary Westmoreland Coal (“Westmoreland”) is an underfollowed stock and underappreciated cash flow story. Pro forma for the completion of the Sherritt acquisition in late April, the combined entity is ... Read more",WESTMORELAND COAL CO WLB,34.65,$549mn
NATIONAL AMERN UNIV HLDG INC,"TUESDAY, JUN 10, 2014",genoa321,https://valueinvestorsclub.com/idea/NATIONAL_AMERN_UNIV_HLDG_INC/6619709378,"There are many reasons to dislike NAUH: for starters, it is a microcap, for-profit education company that became public via a SPAC in 2009. Maybe it’s a dearth of interesting ... Read more",NATIONAL AMERN UNIV HLDG INC NAUH,3.23,$81mn
RHJ International,"MONDAY, JUN 9, 2014",banjo1055,https://valueinvestorsclub.com/idea/RHJ_International/5467356609,"(all figures in Euros)   Background / History RHJ International (trades on Euronext in Belgium, RHJI BB on Bloomberg) is a holding company trading at a steep discount to NAV, with several pending ... Read more",RHJ International RHJI BB,3.62,$330mn
NORTH AMERICAN ENERGY PRTNRS,"MONDAY, JUN 9, 2014",Woolly18,https://valueinvestorsclub.com/idea/NORTH_AMERICAN_ENERGY_PRTNRS/6555091137,"Investment Thesis (Long): North American Energy Partners (ticker: NOA) North American Energy Partners (NYSE: NOA, Price: $7.75) has 50-100% appreciation potential over the next 6-18 months and several near-term events (starting ... Read more",NORTH AMERICAN ENERGY PRTNRS NOA,7.75,$270mn
BP PRUDHOE BAY ROYALTY TRUST,"MONDAY, JUN 9, 2014",Reaper666,https://valueinvestorsclub.com/idea/BP_PRUDHOE_BAY_ROYALTY_TRUST/3987882773,BP Prudhoe Bay (BPT) is a royalty trust which we estimate will stop paying dividends after 2023.  We believe that shorting BPT is a compelling risk/reward opportunity.  We estimate that ... Read more,BP PRUDHOE BAY ROYALTY TRUST BPT,94.45,"$2,021mn"
STANLEY FURNITURE CO INC,"SUNDAY, JUN 8, 2014",banjo1055,https://valueinvestorsclub.com/idea/STANLEY_FURNITURE_CO_INC/8225656649,"STLY represents the opportunity to invest in a newly breakeven/profitable (on pro forma basis) furniture  manufacturer with a meaningful net cash position at a discount to TBV, and a sharp ... Read more",STANLEY FURNITURE CO INC STLY,2.60,$39mn
AVIAT NETWORKS INC,"FRIDAY, JUN 6, 2014",grizzlybear,https://valueinvestorsclub.com/idea/AVIAT_NETWORKS_INC/6444839607,"Disclaimer: I am long AVNW. Thesis Aviat Networks (AVNW, $1.10) is an extremely cheap stock trading below liquidation value and currently has an enterprise value of ~$20M, and likely will return ... Read more",AVIAT NETWORKS INC AVNW,1.11,$69mn
ALM BRAND,"FRIDAY, JUN 6, 2014",darthtrader,https://valueinvestorsclub.com/idea/ALM_BRAND/4681120067,"Numbers in the writeup and above are in DKK The idea I want to discuss is Alm. Brand. It is a relatively straightforward idea with meaningful upside on SOTP with, I ... Read more",ALM BRAND ALMB DC,27.70,"$4,800mn"
PROCERA NETWORKS INC,"THURSDAY, JUN 5, 2014",aa123,https://valueinvestorsclub.com/idea/PROCERA_NETWORKS_INC/9418876994,Procera Networks (Nasdaq: PKT) is an interesting investment at the current price of $8.89 per share. Although the company doesn’t generate cash flows and it is difficult to pinpoint exactly ... Read more,PROCERA NETWORKS INC PKT,8.89,$181mn
COUPONS.COM INC,"THURSDAY, JUN 5, 2014",whale10,https://valueinvestorsclub.com/idea/COUPONS.COM_INC/2693618498,"Short Coupons.com (COUP) at $28/share Business description: Coupons.com (COUP) is the largest distributor of digital coupons for the US consumer packaged goods (CPG) industry.  Since its founding in 1998, the company ... Read more",COUPONS.COM INC COUP,28.00,"$2,520mn"
TRANSMONTAIGNE PARTNERS LP,"WEDNESDAY, JUN 4, 2014",Plainview,https://valueinvestorsclub.com/idea/TRANSMONTAIGNE_PARTNERS_LP/6523454718,"Transmontaigne Partners L.P. (“TLP”) I recommend a short position in TransMontaigne Partners L.P. (“TLP”) common LP units (ticker – TLP). TLP is a Master Limited Partnership with operations in terminaling, storage, ... Read more",TRANSMONTAIGNE PARTNERS LP TLP,49.95,$806mn
INSIGNIA SYSTEMS INC,"WEDNESDAY, JUN 4, 2014",jcp21,https://valueinvestorsclub.com/idea/INSIGNIA_SYSTEMS_INC/6280686994,"I will keep this as short as possible, and the company has a market cap of only $41 million, so this idea is not for everyone. [For a brief overview of ... Read more",INSIGNIA SYSTEMS INC ISIG,3.19,$41mn
SENECA FOODS CORP,"WEDNESDAY, JUN 4, 2014",raf698,https://valueinvestorsclub.com/idea/SENECA_FOODS_CORP/0242820911,"Seneca Foods is North America’s largest provider of packaged fruits and vegetables.  It is best known for the Libby’s brand, but it also packs Green Giant for General Mills and ... Read more",SENECA FOODS CORP SENEA,30.33,$330mn
NORTH AMERICAN ENERGY PRTNRS,"WEDNESDAY, JUN 4, 2014",Woolly18,https://valueinvestorsclub.com/idea/NORTH_AMERICAN_ENERGY_PRTNRS/6555091137,"Investment Thesis (Long): North American Energy Partners (ticker: NOA) North American Energy Partners (NYSE: NOA, Price: $7.75) has 50-100% appreciation potential over the next 6-18 months and several near-term events (starting ... Read more",NORTH AMERICAN ENERGY PRTNRS NOA,7.75,$270mn
