date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2024-07-14,david101,DGICB,DGICB,DONEGAL GROUP INC,"The ticker 'DGICB' directly corresponds to 'DONEGAL GROUP INC' and is a valid symbol on the NMS exchange. While 'DGICA' is also a ticker for Donegal Group Inc., we are instructed to select 'DGICB' as the best match.",2025-02-09 12:09:11.616463
2024-07-14,Rtg123,VVD.F,VVDH.F,VEOLIA ENVIRONNEMENT S A,"The ticker VVDH.F was selected as it represents Veolia Environnement SA listed on the Frankfurt exchange, which is one of the largest exchanges where this company's stock can be found among the alternatives provided.",2025-02-09 12:09:11.616463
2024-07-14,dman976,BERY,BERY,BERRY GLOBAL GROUP INC,"The selected ticker 'BERY' directly matches the company name 'BERRY GLOBAL GROUP INC' and is traded on the NYSE, making it the best match.",2025-02-09 12:09:11.616463
2024-07-14,yxd0950,DAVE,DAVE,DAVE INC,The ticker 'DAVE' matches the company name 'DAVE INC'. This is the best fit as it directly corresponds to the provided company name.,2025-02-09 12:09:11.616463
2024-07-14,thrive25,NUE,NUE,NUCOR CORP,"The ticker 'NUE' corresponds to 'Nucor Corporation' listed on the NYSE, which is the primary exchange for this company. It is the most direct match in terms of name and symbol.",2025-02-09 12:09:11.616463
2024-07-14,beep899,NEM,NEM,NEWMONT CORP,"NEM is the main ticker symbol for Newmont Corporation, listed on the New York Stock Exchange (NYQ), which is the largest exchange among the options available.",2025-02-09 12:09:11.616463
2024-07-14,droppe,GRAL,GRAL,GRAIL INC,"GRAL is the primary ticker for GRAIL, Inc. listed on the NMS, which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2024-07-13,agape1095,NICE,NICE,NICE LTD,"NICE is listed on the NMS (National Market System), which is the largest exchange available among the options provided and directly matches the company name.",2025-02-09 12:09:11.616463
2024-07-13,MiamiJoe78,TC.TO,TC.TO,TUCOWS INC,"TC.TO is the original ticker of Tucows Inc. on the Toronto Stock Exchange, which is a major exchange, outweighing others such as NCM and LSE in terms of geographical relevance.",2025-02-09 12:09:11.616463
2024-07-13,coppercreek,GRTX,GRTX,GALERA THERAPEUTICS INC,"The only matching ticker for 'GALERA THERAPEUTICS INC' is 'GRTX', which corresponds to the same company name.",2025-02-09 12:09:11.616463
2024-07-11,humkae848,WCN,WCN,WASTE CONNECTIONS INC,"Waste Connections, Inc. is publicly traded and the ticker 'WCN' represents the most recognized and largest exchange option (NYSE) for this company.",2025-02-09 12:09:11.616463
2024-07-11,gb48,WH,WH,Wyndham Hotels,"The best matching ticker is 'WH' for Wyndham Hotels & Resorts, Inc. as it is the most recognized ticker on the largest exchange (NYSE) for this company.",2025-02-09 12:09:11.616463
2024-07-11,spike945,PKST,PKST,PEAKSTONE REALTY TRUST,"PKST is the ticker symbol for Peakstone Realty Trust listed on the NYSE (NYQ), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-10,thrive25,NUE,NUE,NUCOR CORP,"NUE is the primary ticker for Nucor Corporation on the New York Stock Exchange, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-10,beep899,NEM,NEM,NEWMONT CORP,"The ticker 'NEM' corresponds to Newmont Corporation listed on the NYSE, which is the largest exchange among the options provided. Other tickers are for the same company but listed on smaller exchanges.",2025-02-09 12:09:11.616463
2024-07-10,droppe,GRAL,GRAL,GRAIL INC,"The ticker 'GRAL' corresponds directly to 'GRAIL, Inc.' listed on the NMS exchange, which is one of the largest exchanges available.",2025-02-09 12:09:11.616463
2024-07-10,devo791,GCL.TO,GCL.TO,COLABOR GROUP INC,"GCL.TO is the ticker listed on the Toronto Stock Exchange (TOR) for Colabor Group Inc., which matches the provided company name exactly and is the primary exchange for this company.",2025-02-09 12:09:11.616463
2024-07-09,finn520,SEB,SEB,Seabord,"Seaboard Corporation is a publicly traded corporation with the ticker symbol SEB, operating primarily in the food production and transportation sectors. It is the best matching ticker for the provided company name.",2025-02-09 12:09:11.616463
2024-07-09,fizz808,TBPH,TBPH,THERAVANCE BIOPHARMA INC,"The ticker 'TBPH' directly matches the company name 'Theravance Biopharma Inc.' and represents the largest exchange option listed, which is the NGM (Next Generation Market) compared to the European exchanges (FRA, STU, DUS, BER).",2025-02-09 12:09:11.616463
2024-07-09,mezzybear,BITW,BITW,BITWISE 10 CRYPTO INDEX FD,"The ticker 'BITW' corresponds directly to the BITWISE 10 CRYPTO INDEX FUND, which is a publicly traded investment fund that provides exposure to the performance of the 10 largest cryptocurrencies.",2025-02-09 12:09:11.616463
2024-07-09,Supernova,SILA,SILA,SILA REALTY TRUST INC,"The ticker 'SILA' corresponds exactly to 'Sila Realty Trust, Inc.' listed on the NYQ (New York Stock Exchange), which is the largest exchange in this data.",2025-02-09 12:09:11.616463
2024-07-09,JohnKimble,ARW,ARW,ARROW ELECTRONICS INC,"The ticker 'ARW' perfectly matches the company name 'ARROW ELECTRONICS INC' and is listed on the NYSE (NYQ), which is a larger exchange compared to other provided options.",2025-02-09 12:09:11.616463
2024-07-09,taiidea,6TP0.F,6TP0.F,"Mercari, Inc.","The provided company's name 'Mercari, Inc.' matches exactly with the ticker 6TP0.F from the results, making it the best match.",2025-02-09 12:09:11.616463
2024-07-08,militiaman,KANP,KANP,KAANAPALI LAND LLC,"The provided ticker 'KANP' matches exactly with the company name 'Kaanapali Land LLC', and it is listed on the Pink Sheets (PNK) exchange. Therefore, 'KANP' is the best matching ticker.",2025-02-09 12:09:11.616463
2024-07-08,finn520,1428.HK,1428.HK,BRIGHT SMART SECURITIES,"The best match for 'BRIGHT SMART SECURITIES' is '1428.HK' as it corresponds directly to the designated company and is part of a larger exchange. Although there is an alternative listed on the Frankfurt exchange (0BX.F), '1428.HK' is the direct matching ticker.",2025-02-09 12:09:11.616463
2024-07-08,avahaz,GRF.P,GRF.P,GRIFOLS A/B Spread,"The given name 'GRIFOLS A/B Spread' suggests it relates to the Grifols company, which trades under the ticker symbol GRF on a larger exchange. Since the name includes 'A/B Spread', it is likely referring to Grifols' specific A/B share structure.",2025-02-09 12:09:11.616463
2024-07-08,devo791,GCL.TO,GCL.TO,COLABOR GROUP INC,"GCL.TO represents Colabor Group Inc. which is listed on the Toronto Stock Exchange (TOR), making it the largest exchange among the available options.",2025-02-09 12:09:11.616463
2024-07-08,JackBlack,BFH,BFH,"Bread Financial Holdings, Inc.","'BFH' is the ticker symbol that directly matches with 'Bread Financial Holdings, Inc.' and it is listed on the NYQ (New York Stock Exchange), which is a prominent exchange.",2025-02-09 12:09:11.616463
2024-07-07,JSTC,NYSE:BYD,NYSE:BYD,BOYD GAMING,This ticker matches the company name 'BOYD GAMING' and is listed on the largest exchange (NYSE). The other options are variations of the name on smaller exchanges.,2025-02-09 12:09:11.616463
2024-07-07,WL86,WLY,WLY,WILEY (JOHN) & SONS  -CL A,"The best matching ticker for 'WILEY (JOHN) & SONS -CL A' is 'WLY', as it directly corresponds to John Wiley & Sons, Inc. The company operates on the NYSE (NYQ), which is a major exchange.",2025-02-09 12:09:11.616463
2024-07-06,perspicar744,0HEZ.L,0HEZ.L,Eastnine,"Selected '0HEZ.L' as it directly corresponds to 'Eastnine AB (publ)', which confirms the company's identity and is listed on the London Stock Exchange (LSE).",2025-02-09 12:09:11.616463
2024-07-05,Jayus,CPAY,CPAY,CORPAY INC,"The ticker 'CPAY' corresponds directly to 'Corpay, Inc.' and appears on the NYSE, which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2024-07-04,david101,PBBK,PBBK,PB BANKSHARES INC,"The company name 'PB BANKSHARES INC' exactly matches with the ticker symbol 'PBBK' for 'PB Bankshares, Inc.' listed on the NCM (Nasdaq Capital Market) exchange.",2025-02-09 12:09:11.616463
2024-07-04,mezzybear,BTU,BTU,PEABODY ENERGY CORP,"The best matching ticker is 'BTU' which corresponds to the company name 'Peabody Energy Corporation' and is listed on NYQ (New York Stock Exchange), the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-07-04,qwerty12345,PRGO,PRGO,PERRIGO CO PLC,"The best match is PRGO, which corresponds directly to 'Perrigo Company plc' on the NYSE, making it the largest exchange with the exact company name.",2025-02-09 12:09:11.616463
2024-07-03,valueinvestor03,BRBR,BRBR,BellRing Brands,"BellRing Brands, Inc. matches the company name exactly and is listed on the NYQ, which is a major exchange, making BRBR the best matching ticker.",2025-02-09 12:09:11.616463
2024-07-02,tyro,WISE.L,WISE.L,WISE PLC,"The best match for WISE PLC is the ticker WISE.L, which is listed on the London Stock Exchange (LSE). This ticker has the highest prominence as it reflects the primary trading venue for the company.",2025-02-09 12:09:11.616463
2024-07-02,perea,ARENA.IS,ARENA.IS,Arena Bilgisayar,"The ticker 'ARENA.IS' directly corresponds to 'Arena Bilgisayar Sanayi ve Ticaret A.S.', which is the full name of the company in Turkey, and is listed on the Istanbul Stock Exchange (IST). Therefore, it is the best match.",2025-02-09 12:09:11.616463
2024-07-02,Pursewarden,XLM.L,XLM.L,XLMedia,"The ticker XLM.L is directly associated with XLMedia PLC and is listed on the London Stock Exchange (LSE), which is the largest exchange among the available options.",2025-02-09 12:09:11.616463
2024-07-01,Flaum,S,S,SENTINELONE INC,"The ticker symbol 'S' corresponds directly to SentinelOne, Inc. on the NYSE (NYQ), which is the largest exchange among the given options.",2025-02-09 12:09:11.616463
2024-07-01,fizz808,HWKN,HWKN,HAWKINS INC,"HWKN is a direct match to the company's name 'Hawkins Inc.' and it is listed on the NMS, which is a larger exchange compared to the other options.",2025-02-09 12:09:11.616463
2024-07-01,NPComplete,RBRK,RBRK,RUBRIK INC,"RBRK is the only ticker available for RUBRIK INC, indicating it is the best match. It is listed on the NYSE.",2025-02-09 12:09:11.616463
2024-07-01,Soprano14,NFI.TO,NFI.TO,NFI GROUP INC,"NFI.TO matches the name 'NFI Group Inc.' and is listed on the Toronto Stock Exchange (TOR), which is a larger exchange compared to the others (PNK, MUN, FRA, STU) available for the company.",2025-02-09 12:09:11.616463
2024-07-01,bowd57,CSIQ,CSIQ,CANADIAN SOLAR INC,"The ticker 'CSIQ' corresponds directly to 'Canadian Solar Inc.', which is the name provided. It is listed on the largest exchange option available, which is the NMS (National Market System). The other tickers are variations of the same company on different exchanges.",2025-02-09 12:09:11.616463
2024-06-30,Thor25,IOT,IOT,SAMSARA INC,"The best matching ticker is 'IOT' on the NYSE (NYQ), which corresponds directly to 'Samsara Inc.' The alternative, 'IOT.MX', is not an exact match and lacks company identification.",2025-02-09 12:09:11.616463
2024-06-30,baileyb906,PLAY,PRIVATE,DAVE & BUSTER'S ENTMT INC,No results were provided to match the company with a ticker symbol.,2025-02-09 12:09:11.616463
2024-06-30,tyro,WISE.L,WISE.L,WISE PLC,The best matching ticker is WISE.L which corresponds to Wise plc on the LSE. This is the primary exchange and the correct ticker symbol for Wise plc.,2025-02-09 12:09:11.616463
2024-06-30,perea,ARENA.IS,ARENA.IS,Arena Bilgisayar,"The ticker 'ARENA.IS' directly matches the provided company name 'Arena Bilgisayar', and it is listed on the Istanbul Stock Exchange (IST). There are no indications that the company has been privatized.",2025-02-09 12:09:11.616463
2024-06-30,Pursewarden,XLM.L,XLM.L,XLMedia,"XLM.L is the ticker listed on the London Stock Exchange (LSE), which is the largest exchange among the provided options, and it corresponds directly to 'XLMedia PLC', ensuring a strong match.",2025-02-09 12:09:11.616463
2024-06-30,Griffinfly,PARR,PARR,PAR PACIFIC HOLDINGS INC,"The ticker 'PARR' directly matches the company name 'Par Pacific Holdings Inc.' and is listed on the NYSE (largest exchange available), making it the best match.",2025-02-09 12:09:11.616463
2024-06-30,sck4000,HBR.L,HBR.L,Harbour Energy,"Harbour Energy is listed on the London Stock Exchange (LSE) as HBR.L, which is the primary and largest exchange for this company.",2025-02-09 12:09:11.616463
2024-06-28,mahagany,900905.SS,900905.SS,Lao Feng Xiang,"The ticker '900905.SS' matches the company name 'Lao Feng Xiang Co., Ltd.' and is associated with the Large Cap exchange 'SHH'.",2025-02-09 12:09:11.616463
2024-06-28,TheBeautyContest,PATK,PATK,PATRICK INDUSTRIES INC,"The best matching ticker for 'PATRICK INDUSTRIES INC' is 'PATK', as it directly corresponds to the full name 'Patrick Industries, Inc.' and is listed on the National Market System (NMS), which is a large exchange.",2025-02-09 12:09:11.616463
2024-06-27,RockMirror,THO,THO,Thor Industries,"THO is the ticker for Thor Industries, Inc. listed on the New York Stock Exchange (NYQ), which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2024-06-26,ka8104,CPT,CPT,CAMDEN PROPERTY TRUST,"The best matching ticker is CPT for Camden Property Trust, listed on the NYSE (NYQ), which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-06-25,ka8104,J,J,JACOBS SOLUTIONS INC,"The ticker 'J' directly corresponds to 'Jacobs Solutions Inc.' on the NYQ exchange, which is the largest exchange available among the results.",2025-02-09 12:09:11.616463
2024-06-25,Saltaire,ALIT,ALIT,ALIGHT INC,"ALIT is the ticker symbol for Alight, Inc., listed on the NYSE (NYQ), which is the largest exchange available in the results. The other tickers are for the same company but on smaller exchanges.",2025-02-09 12:09:11.616463
2024-06-25,coppercreek,EIGR,EIGR,EIGER BIOPHARMACEUTICALS INC,"The symbol 'EIGR' corresponds directly to Eiger BioPharmaceuticals, Inc. as listed on the NGM exchange, confirming that it is the best matching ticker.",2025-02-09 12:09:11.616463
2024-06-25,Griffinfly,PARR,PARR,PAR PACIFIC HOLDINGS INC,"The ticker PARR matches the company name 'PAR PACIFIC HOLDINGS INC' and is listed on the NYQ (New York Stock Exchange), which is a major exchange. Other tickers listed are not on primary U.S. exchanges and have less prominence.",2025-02-09 12:09:11.616463
2024-06-25,sck4000,HBR.L,HBR.L,Harbour Energy,"The best matching ticker for 'Harbour Energy' is 'HBR.L' as it is listed on the London Stock Exchange (LSE), which is the largest exchange among the provided options and corresponds directly to the company name.",2025-02-09 12:09:11.616463
2024-06-24,Alejo Velez,VLO,VLO,VALERO ENERGY CORP,"The ticker 'VLO' represents Valero Energy Corporation on the New York Stock Exchange (NYQ), which is the largest exchange among the options. Other tickers refer to the same company but are listed on smaller or foreign exchanges.",2025-02-09 12:09:11.616463
2024-06-24,JackBlack,DAVE,DAVE,DAVE INC,"The ticker 'DAVE' matches the company name 'DAVE INC' and is listed on the NGM exchange, making it the best matching option.",2025-02-09 12:09:11.616463
2024-06-24,greenshoes93,GLNG,GLNG,GOLAR LNG LTD,"The best matching ticker for 'GOLAR LNG LTD' is 'GLNG' as it corresponds directly to 'Golar LNG Limited' listed on the NMS (Nasdaq Market System), which is the largest exchange in the results.",2025-02-09 12:09:11.616463
2024-06-23,tps12,CBRE,CBRE,CBRE GROUP INC,"The best match is the ticker 'CBRE' for 'CBRE GROUP INC' as it directly corresponds to the company's name and is listed on the NYSE (NYQ), which is the largest exchange represented in the results.",2025-02-09 12:09:11.616463
